reactants	product	scaffold	split
CC(=O)N[C@](C)(CCc1ccc(C#CCCCc2ccccc2)o1)COC(C)=O	CC(=O)N[C@](C)(CCc1ccc(CCCCCc2ccccc2)o1)COC(C)=O	c1ccc(CCCCCc2ccco2)cc1	holdout
Cc1c(C=CCCCCCCCCCC(=O)O)cccc1C(=O)c1ccc(Cl)cc1	Cc1c(CCCCCCCCCCCC(=O)O)cccc1C(=O)c1ccc(Cl)cc1	O=C(c1ccccc1)c1ccccc1	holdout
COCOc1ccc(C=CC(=O)c2c(OCOC)cc(OCOC)c(CC=C(C)C)c2OC(C)=O)cc1	COCOc1ccc(CCC(=O)c2c(OCOC)cc(OCOC)c(CC=C(C)C)c2OC(C)=O)cc1	O=C(CCc1ccccc1)c1ccccc1	dev
O=c1ccn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]1	O=c1ccn([C@H]2CC[C@@H](CO)O2)c(=O)[nH]1	O=c1ccn([C@H]2CCCO2)c(=O)[nH]1	dev
O=C1NC(=O)C(=Cc2ccc(O)c3c2CCC(=O)N3Cc2ccccc2)S1	O=C1NC(=O)C(Cc2ccc(O)c3c2CCC(=O)N3Cc2ccccc2)S1	O=C1NC(=O)C(Cc2cccc3c2CCC(=O)N3Cc2ccccc2)S1	validation
CCOC(=O)/C=C/c1ccc(O)c2c1CCC2	CCOC(=O)CCc1ccc(O)c2c1CCC2	c1ccc2c(c1)CCC2	dev
COc1cc(/C=C(\CCCCl)C(=O)OC(C)(C)C)ccc1-n1cnc(C)n1	O=C(O)C(F)(F)F	O=C(O)C(F)(F)F	dev
Cc1ccccc1C(=CCOCCN1CCC[C@@H](C(=O)O)C1)c1ccccc1C	Cc1ccccc1C(CCOCCN1CCC[C@@H](C(=O)O)C1)c1ccccc1C	c1ccc(C(CCOCCN2CCCCC2)c2ccccc2)cc1	dev
CC(C)[C@]1(C(=O)N2CC=C(c3cccc(C(F)(F)F)c3)CC2)CC[C@@H](NC2CCOCC2)C1	CC(C)[C@]1(C(=O)N2CCC(c3cccc(C(F)(F)F)c3)CC2)CC[C@@H](NC2CCOCC2)C1	O=C(C1CC[C@@H](NC2CCOCC2)C1)N1CCC(c2ccccc2)CC1	validation
C=CCc1cc(CO)ccc1O	CCCc1cc(CO)ccc1O	c1ccccc1	validation
C/C(=C\[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)OC(C)(C)C)C(=O)O	C[C@@H](C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)OC(C)(C)C)C(=O)O	c1ccc(-c2ccccc2)cc1	dev
C=CCc1cc(C#N)ccc1O	CCCc1cc(C#N)ccc1O	c1ccccc1	validation
OCC#Cc1cccs1	OCCCc1cccs1	c1ccsc1	holdout
CCCCC(O)C1CC=C(C)CC1C	CCCCC1OC2(C)CCC1C(C)C2	C1CC2CCC1CO2	holdout
C[Si](C)(C)c1cc(C(=O)Nc2ccc(C=CC(=O)O)cc2)cc([Si](C)(C)C)c1	C[Si](C)(C)c1cc(C(=O)Nc2ccc(CCC(=O)O)cc2)cc([Si](C)(C)C)c1	O=C(Nc1ccccc1)c1ccccc1	dev
O=C(NCCO)/C(=C/c1ccc(C(F)(F)F)cc1)NC(=O)c1ccc(OCCC2CC2)cc1	O=C(NC(Cc1ccc(C(F)(F)F)cc1)C(=O)NCCO)c1ccc(OCCC2CC2)cc1	O=C(NCCc1ccccc1)c1ccc(OCCC2CC2)cc1	dev
COc1cccc2c1CCC1=C2CC(=O)N1	COc1cccc2c1CC[C@@H]1NC(=O)C[C@H]21	O=C1C[C@@H]2c3ccccc3CC[C@@H]2N1	dev
COC(=O)C1CCC2(C=C(c3nc(-n4nnnc4C(F)(F)F)ccc3OC)CO2)C1c1ccc(F)cc1	COC(=O)[C@H]1CC[C@@]2(C[C@@H](c3nc(-n4nnnc4C(F)(F)F)ccc3OC)CO2)[C@@H]1c1ccc(F)cc1	c1ccc([C@@H]2CCC[C@@]23C[C@@H](c2cccc(-n4cnnn4)n2)CO3)cc1	holdout
CCOC(=O)C1=C(N[C@@H](C)c2ccccc2)CCC(F)(F)C1	CCOC(=O)C1CC(F)(F)CCC1N[C@@H](C)c1ccccc1	c1ccc(CNC2CCCCC2)cc1	holdout
COC(=O)C(=Cc1cccnc1NC(=O)C(C)(C)C)NC(=O)OC(C)(C)C	COC(=O)C(Cc1cccnc1NC(=O)C(C)(C)C)NC(=O)OC(C)(C)C	c1ccncc1	dev
CCOC(=O)CCC(C)=Cc1ccc(F)cc1	CCOC(=O)CCC(C)Cc1ccc(F)cc1	c1ccccc1	validation
COC(=O)/C=C/c1ccoc1	COC(=O)CCc1ccoc1	c1ccoc1	dev
COc1cc(OC)c2c(=O)[nH]c(-c3ccc(C4=CCN(C(=O)OC(C)(C)C)CC4)cc3)nc2c1	COc1cc(OC)c2c(=O)[nH]c(-c3ccc(C4CCN(C(=O)OC(C)(C)C)CC4)cc3)nc2c1	O=c1[nH]c(-c2ccc(C3CCNCC3)cc2)nc2ccccc12	validation
C=C(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12	CC(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12	C1=C(c2ccccc2)C[C@@H]2CCC3C4CCC5CCC[C@@H]5[C@H]4CC[C@@H]3C2C1	validation
CC(C)(C)OC(=O)N1CC=C(c2c[nH]c3c(C(N)=O)cc(Br)cc23)CC1	CC(C)(C)OC(=O)N1CCC(c2c[nH]c3c(C(N)=O)cc(Br)cc23)CC1	c1ccc2c(C3CCNCC3)c[nH]c2c1	dev
CCCCCC=CC=C/C=C/C(=O)OCC	CCCCCCCC=C/C=C/C(=O)OCC	CCCCCCCC=C/C=C/C(=O)OCC	holdout
CCOC(=O)C=C[C@@H]1Cc2ccccc2C2(C1)OCCO2	CCOC(=O)CC[C@@H]1Cc2ccccc2C2(C1)OCCO2	c1ccc2c(c1)CCCC21OCCO1	dev
C=CC(C)c1cc2c(cc1O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12	CCC(C)c1cc2c(cc1O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12	O=C1CC[C@@H]2C1CC[C@@H]1c3ccccc3CC[C@H]12	validation
O=C1CC(=O)C2C3C=CC(O3)C12	O=C1CC(=O)C2C3CCC(O3)C12	O=C1CC(=O)C2C3CCC(O3)C12	holdout
C[C@]12CC[C@@H]3c4ccc(C(N)=O)cc4CC[C@H]3[C@@H]1C/C(=C\c1cccc(C(N)=O)c1)[C@@H]2O	C[C@]12CC[C@@H]3c4ccc(C(N)=O)cc4CC[C@H]3[C@@H]1C[C@H](Cc1cccc(C(N)=O)c1)[C@@H]2O	c1ccc(C[C@@H]2CC3CC[C@@H]4c5ccccc5CC[C@H]4[C@@H]3C2)cc1	dev
CN1C(=O)C(c2ccc(OS(C)(=O)=O)cc2)(c2ccc(F)c(/C=C/C3CC3)c2)N=C1N	CN1C(=O)C(c2ccc(OS(C)(=O)=O)cc2)(c2ccc(F)c(CCC3CC3)c2)N=C1N	O=C1NC=NC1(c1ccccc1)c1cccc(CCC2CC2)c1	holdout
CC#Cc1cc(S(C)(=O)=O)cc(Cl)c1N	Cc1cc2cc(S(C)(=O)=O)cc(Cl)c2[nH]1	c1ccc2[nH]ccc2c1	holdout
CCCOc1ccc2c(c1)C(=O)C=C2c1ccc2c(c1)OCO2	CCCOc1ccc2c(c1)C(=O)C[C@H]2c1ccc2c(c1)OCO2	O=C1C[C@@H](c2ccc3c(c2)OCO3)c2ccccc21	validation
Fc1c(OC(F)(F)F)cccc1C1=CCNCC1	Fc1c(OC(F)(F)F)cccc1C1CCNCC1	c1ccc(C2CCNCC2)cc1	validation
O=C(C=Cc1ccc(Cl)cc1)C1(Cl)CC1	O=C(CCc1ccc(Cl)cc1)C1(Cl)CC1	O=C(CCc1ccccc1)C1CC1	dev
CC(C)=C[C@H]1C[C@H]2CSC(NC(=O)c3ccccc3)=N[C@@]2(c2ccc(F)cc2F)CO1	CC(C)C[C@H]1C[C@H]2CSC(NC(=O)c3ccccc3)=N[C@@]2(c2ccc(F)cc2F)CO1	O=C(NC1=N[C@@]2(c3ccccc3)COCC[C@H]2CS1)c1ccccc1	holdout
C=CCCOCc1ccc(C(=O)O)cc1	CCCOCc1cccc(C(=O)O)c1	c1ccccc1	validation
CCCOc1c(C2=CCN(C(=O)OC(C)(C)C)CC2)ccc2c1CC[C@H](C)N2C(C)=O	CCCOc1c(C2CCN(C(=O)OC(C)(C)C)CC2)ccc2c1CC[C@H](C)N2C(C)=O	c1cc2c(cc1C1CCNCC1)CCCN2	dev
COC(=O)CC1CC=C(c2ccc(N3CCc4nc(C)nc(N)c4C3=O)cc2)CC1	COC(=O)CC1CCC(c2ccc(N3CCc4nc(C)nc(N)c4C3=O)cc2)CC1	O=C1c2cncnc2CCN1c1ccc(C2CCCCC2)cc1	holdout
COC(=O)C=C1CC(COCc2ccccc2)C1	COC(=O)CC1CC(COCc2ccccc2)C1	c1ccc(COCC2CCC2)cc1	dev
CCCCC=C(C=O)CCC	CCCCCC(C=O)CCC	CCCCCC(C=O)CCC	validation
COC(=O)C=Cc1ccc(C(=O)O)cc1	COC(=O)CCc1ccc(C(=O)O)cc1	c1ccccc1	validation
CCOC(=O)/C(=C\c1cccc(C(F)(F)F)c1)C(=O)C1CCC(c2ccccc2)CC1	CCOC(=O)C(Cc1cccc(C(F)(F)F)c1)C(=O)C1CCC(c2ccccc2)CC1	O=C(CCc1ccccc1)C1CCC(c2ccccc2)CC1	dev
O=C1NC(=O)C(=Cc2ccccn2)S1	O=C1NC(=O)C(Cc2ccccn2)S1	O=C1NC(=O)C(Cc2ccccn2)S1	validation
COc1cccc([C@H]2C=C(NC(C)(C)c3cccc(C(F)(F)F)n3)C(=O)N2c2ccc(C(F)(F)F)cc2)c1	COc1cccc([C@H]2C[C@@H](NC(C)(C)c3cccc(C(F)(F)F)n3)C(=O)N2c2ccc(C(F)(F)F)cc2)c1	O=C1[C@H](NCc2ccccn2)C[C@H](c2ccccc2)N1c1ccccc1	holdout
C=Cc1cn(C2(C)CN(C(=O)OC(C)(C)C)C2)c2cc3c(cc12)OCC1=NNC(=O)[C@@H](C)N13	CCc1cn(C2(C)CN(C(=O)OC(C)(C)C)C2)c2cc3c(cc12)OCC1=NNC(=O)[C@@H](C)N13	O=C1CN2C(=NN1)COc1cc3ccn(C4CNC4)c3cc12	holdout
CNC(=C[N+](=O)[O-])SC	CNC(C[N+](=O)[O-])SC	CNC(C[N+](=O)[O-])SC	validation
N#CC(C#N)=Cc1ccc(F)cc1Cl	N#CC(C#N)Cc1ccc(F)cc1Cl	c1ccccc1	validation
CCOC(=O)/C(C)=C/[C@@H](C)NC(=O)OC(C)(C)C	CCOC(=O)[C@H](C)C[C@@H](C)NC(=O)OC(C)(C)C	CCOC(=O)[C@H](C)C[C@@H](C)NC(=O)OC(C)(C)C	validation
Cc1cc(C#CCOC2CCCCO2)cs1	Cc1cc(CCCOC2CCCCO2)cs1	c1cc(CCCOC2CCCCO2)cs1	holdout
CO[C@H]1[C@H]([C@@]2(C)O[C@@H]2CC=C(C)C)[C@]2(CC[C@H]1OC(=O)/C=C/C=C/C=C/C=C/C(=O)O)CO2	CO[C@@H]1C(O)CC[C@]2(CO2)C1[C@@]1(C)O[C@@H]1CC=C(C)C	C1CC[C@]2(CO2)C(C2CO2)C1	validation
C/C=C(/C)c1cc(C#N)cc2nc(-c3ccc(C(=O)NCC4CCN(c5nccc(C(F)(F)F)n5)CC4)cc3)oc12	CCC(C)c1cc(C#N)cc2nc(-c3ccc(C(=O)NCC4CCN(c5nccc(C(F)(F)F)n5)CC4)cc3)oc12	O=C(NCC1CCN(c2ncccn2)CC1)c1ccc(-c2nc3ccccc3o2)cc1	dev
COc1ccc2c(c1C#Cc1ccccc1)CCCC2=O	COc1ccc2c(c1CCc1ccccc1)CCCC2=O	O=C1CCCc2c(CCc3ccccc3)cccc21	holdout
C=CCC(CC1CC2CCN1CC2)(c1ccccc1)c1ccccc1	CCCC(CC1CC2CCN1CC2)(c1ccccc1)c1ccccc1	c1ccc(C(CC2CC3CCN2CC3)c2ccccc2)cc1	holdout
CC(C)(C)OC(=O)N1CC(C(=O)O)=C(c2cccc(F)c2)C1	CC(C)(C)OC(=O)N1CC(C(=O)O)C(c2cccc(F)c2)C1	c1ccc(C2CCNC2)cc1	holdout
COCCCCC#Cc1ccc([C@@H]2CC[C@](N)(C(=O)OC)C2)cc1	O=C(O)[C@H](O)[C@@H](O)C(=O)O	O=C(O)[C@H](O)[C@@H](O)C(=O)O	holdout
C[C@@H]1CC=CCCC(=O)OC[C@@H]2CCCN2C1=O	C[C@@H]1CCCCCC(=O)OC[C@@H]2CCCN2C1=O	O=C1CCCCCCC(=O)N2CCC[C@H]2CO1	validation
CC1(C)OCC(=O)N[C@](C)(c2cc(C3=CCOCC3)ccc2F)C1(F)F	CC1(C)OCC(=O)N[C@](C)(c2cc(C3CCOCC3)ccc2F)C1(F)F	O=C1COCCC(c2cccc(C3CCOCC3)c2)N1	validation
c1ccc(C(=C2CCN(c3nc4ccccc4[nH]3)CC2)c2ccccc2)cc1	c1ccc(C(c2ccccc2)C2CCN(c3nc4ccccc4[nH]3)CC2)cc1	c1ccc(C(c2ccccc2)C2CCN(c3nc4ccccc4[nH]3)CC2)cc1	holdout
C#Cc1ccc(Nc2c(-c3nnc(NC[C@@H](O)CO)o3)ccc(F)c2F)c(F)c1	CCc1ccc(Nc2c(-c3nnc(NC[C@@H](O)CO)o3)ccc(F)c2F)c(F)c1	c1ccc(Nc2ccccc2-c2nnco2)cc1	holdout
CC(C)Cn1cnc2c(N)nc3ccc(C=Cc4ccncc4)cc3c21	CC(C)Cn1cnc2c(N)nc3ccc(CCc4ccncc4)cc3c21	c1cc(CCc2ccc3ncc4nc[nH]c4c3c2)ccn1	validation
C=CCc1cc(N2CCN(c3ccncc3)CC2)ccc1O	CCCc1cc(N2CCN(c3ccncc3)CC2)ccc1O	c1ccc(N2CCN(c3ccncc3)CC2)cc1	dev
CCOC(=O)/C=C/c1cc(F)c(OC)cc1CCC(C)C	CCOC(=O)CCc1cc(F)c(OC)cc1CCC(C)C	c1ccccc1	validation
C=C(C#N)C1CC(C)(C)CC1C	CC(C#N)C1CC(C)(C)CC1C	C1CCCC1	validation
CCOC(=O)/C=C/C(C)(C)CCCCCOC1CCCCO1	CCOC(=O)CCC(C)(C)CCCCCOC1CCCCO1	C1CCOCC1	dev
C=Cc1c(F)cnc2ccc(OC)nc12	CCc1c(F)cnc2ccc(OC)nc12	c1cnc2cccnc2c1	dev
CC(C)(C)OC(=O)NC1CC=C(c2cnc3[nH]ccc3c2)CC1	CC(C)(C)OC(=O)NC1CCC(c2cnc3[nH]ccc3c2)CC1	c1cc2cc(C3CCCCC3)cnc2[nH]1	dev
COC(=O)C=Cc1cc(C)c(C=O)c(C)c1	COC(=O)CCc1cc(C)c(C=O)c(C)c1	c1ccccc1	validation
N#Cc1cccc(C=CCO)c1	N#Cc1cccc(CCCO)c1	c1ccccc1	validation
CCOC(=O)C=C1CCOCC1	CCOC(=O)CC1CCOCC1	C1CCOCC1	dev
CC[C@@H](/C=C/C(=O)OC)NC(=O)OC(C)(C)C	O=C(O)C(F)(F)F	O=C(O)C(F)(F)F	dev
CCCn1c(-c2ccnc(Nc3ccccc3)n2)cnc1C=CC(C)(C)C	CCCn1c(-c2ccnc(Nc3ccccc3)n2)cnc1CCC(C)(C)C	c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1	dev
COC(=O)c1cccc(C#CC(C)(C)C)c1-c1ccc2nc(N)c(N3CCOCC3)cc2c1	COC(=O)c1cccc(CCC(C)(C)C)c1-c1ccc2nc(N)c(N3CCOCC3)cc2c1	c1ccc(-c2ccc3ncc(N4CCOCC4)cc3c2)cc1	holdout
CN1CCC[C@@H]1Cc1c[nH]c2ccc(C=CC(C)(O)C(F)(F)F)cc12	CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCC(C)(O)C(F)(F)F)cc12	c1ccc2c(C[C@H]3CCCN3)c[nH]c2c1	holdout
C=CCN(CC=C)C(=O)OCc1ccccc1	O=C(OCc1ccccc1)N1CC=CC1	O=C(OCc1ccccc1)N1CC=CC1	validation
CC(C)(C)c1ccc(/C(=C\[C@H]2CCC(=O)N2)c2ccc(OC(F)F)c(=O)[nH]2)cc1	CC(C)(C)c1ccc(C(C[C@H]2CCC(=O)N2)c2ccc(OC(F)F)c(=O)[nH]2)cc1	O=C1CC[C@H](CC(c2ccccc2)c2cccc(=O)[nH]2)N1	holdout
COCCC=Cc1cc(Br)ccc1OC	COCCCCc1cc(Br)ccc1OC	c1ccccc1	validation
C[C@H](NC(=O)c1ccc(N2CC=CCO2)c(Cl)c1)c1nc2cc(Cl)ccc2[nH]1	C[C@H](NC(=O)c1ccc(N2CCCCO2)c(Cl)c1)c1nc2cc(Cl)ccc2[nH]1	O=C(NCc1nc2ccccc2[nH]1)c1ccc(N2CCCCO2)cc1	validation
CCOC(=O)/C=C(\C)c1cccnc1	CCOC(=O)CC(C)c1cccnc1	c1ccncc1	dev
COc1ccc(C2=CCNCC2)cc1	COc1ccc(C2CCNCC2)cc1	c1ccc(C2CCNCC2)cc1	validation
C=CCc1cccc(-c2[nH]c3cc(C(=O)OC)ccc3c2C2CCCCC2)c1O	CCCc1cccc(-c2[nH]c3cc(C(=O)OC)ccc3c2C2CCCCC2)c1O	c1ccc(-c2[nH]c3ccccc3c2C2CCCCC2)cc1	holdout
COC(=O)c1ccc(Oc2nccnc2C2=CN(C(=O)OC(C)(C)C)CCC2)cc1	COC(=O)c1ccc(Oc2nccnc2C2CCCN(C(=O)OC(C)(C)C)C2)cc1	c1ccc(Oc2nccnc2C2CCCNC2)cc1	dev
CCc1nc2c(C)cc(/C=C3\CCCC3=O)nc2n1[C@H]1CCc2cc(-c3ccccc3-c3nnnn3C(c3ccccc3)(c3ccccc3)c3ccccc3)ccc21	CCc1nc2c(C)cc(CC3CCCC3=O)nc2n1[C@H]1CCc2cc(-c3ccccc3-c3nnnn3C(c3ccccc3)(c3ccccc3)c3ccccc3)ccc21	O=C1CCCC1Cc1ccc2ncn([C@H]3CCc4cc(-c5ccccc5-c5nnnn5C(c5ccccc5)(c5ccccc5)c5ccccc5)ccc43)c2n1	validation
O=C(NCc1ccc(Cl)cc1)c1cnc2c(F)cc(C#CCCCO)cc2c1O	O=C(NCc1ccc(Cl)cc1)c1cnc2c(F)cc(CCCCCO)cc2c1O	O=C(NCc1ccccc1)c1cnc2ccccc2c1	dev
COC(=O)CCNC(=O)c1ccc(C(=Cc2ccc(-c3ccc(C(C)(C)C)cc3)cc2)CC(C)C)cc1	COC(=O)CCNC(=O)c1ccc(C(Cc2ccc(-c3ccc(C(C)(C)C)cc3)cc2)CC(C)C)cc1	c1ccc(CCc2ccc(-c3ccccc3)cc2)cc1	dev
COC/C=C/c1cnc2c(N)nc3ccccc3c2c1	COCCCc1cnc2c(N)nc3ccccc3c2c1	c1ccc2c(c1)ncc1ncccc12	dev
O=C1CCCCCCCCC=CCCCCCCCCC1O	O=C1CCCCCCCCCCCCCCCCC1O	O=C1CCCCCCCCCCCCCCCCC1	dev
CCOC(=O)/C=C/c1ccc(C#N)cc1	CCOC(=O)CCc1ccc(C#N)cc1	c1ccccc1	validation
O=C(O)/C=C/c1ccccc1Cc1cc(Cl)ccc1OCC(=O)O	O=C(O)CCc1ccccc1Cc1cc(Cl)ccc1OCC(=O)O	c1ccc(Cc2ccccc2)cc1	dev
CCOC(=O)C(=CN[C@H](CO)C(C)(C)C)C(=O)c1cc(I)c(F)nc1F	CCOC(=O)c1cn([C@H](CO)C(C)(C)C)c2nc(F)c(I)cc2c1=O	O=c1cc[nH]c2ncccc12	dev
NC(=O)C1=CCCc2cc(Sc3ccccc3)cc(F)c21	NC(=O)[C@@H]1CCCc2cc(Sc3ccccc3)cc(F)c21	c1ccc(Sc2ccc3c(c2)CCCC3)cc1	holdout
COC(=O)C[C@H](O)C[C@H](O)C=Cc1c(-c2ccc(F)cc2)c(-c2ccccc2)c(C(=O)NCc2ccc(F)cc2)n1C(C)C	COC(=O)C[C@H](O)C[C@H](O)CCc1c(-c2ccc(F)cc2)c(-c2ccccc2)c(C(=O)NCc2ccc(F)cc2)n1C(C)C	O=C(NCc1ccccc1)c1[nH]cc(-c2ccccc2)c1-c1ccccc1	dev
CC(C)CCC=Cc1cc2cc(Cl)ccc2[nH]1	CC(C)CCCCc1cc2cc(Cl)ccc2[nH]1	c1ccc2[nH]ccc2c1	holdout
C=Cc1ccc(NCC(C)(C)c2ccc(F)cc2)nn1	CCc1ccc(NCC(C)(C)c2ccc(F)cc2)nn1	c1ccc(CCNc2cccnn2)cc1	dev
Cc1cccc(/C=C/C(=O)OC(C)(C)C)c1CO	Cc1cccc(CCC(=O)OC(C)(C)C)c1CO	c1ccccc1	validation
CCCCCCc1cccc(-c2nc(C#CCOC)c(C(=O)N3CCC(N4CCCC4)CC3)n2C)c1	CCCCCCc1cccc(-c2nc(CCCOC)c(C(=O)N3CCC(N4CCCC4)CC3)n2C)c1	O=C(c1cnc(-c2ccccc2)[nH]1)N1CCC(N2CCCC2)CC1	validation
Cc1sc(C(=O)C=Cc2ccc(C(=O)O)cc2)c2c1[C@H]1[C@@H](C2)C1(C)C	Cc1sc(C(=O)CCc2ccc(C(=O)O)cc2)c2c1[C@H]1[C@@H](C2)C1(C)C	O=C(CCc1ccccc1)c1scc2c1C[C@H]1C[C@@H]21	dev
C1=C(c2ccccn2)CCC2(C1)OCCO2	c1ccc(C2CCC3(CC2)OCCO3)nc1	c1ccc(C2CCC3(CC2)OCCO3)nc1	validation
O=C(O)/C=C/C(O)c1ccc(-c2ccc(F)c(F)c2)cc1	O=C(O)CCC(O)c1ccc(-c2ccc(F)c(F)c2)cc1	c1ccc(-c2ccccc2)cc1	dev
CC(C)=Cc1cccc(CN)c1	CC(C)Cc1cccc(CN)c1	c1ccccc1	validation
CCNC(=O)c1ccc(C)c(-c2ccc3c(C4=CCNCC4)n[nH]c3c2)c1	CCNC(=O)c1ccc(C)c(-c2ccc3c(C4CCNCC4)n[nH]c3c2)c1	c1ccc(-c2ccc3c(C4CCNCC4)n[nH]c3c2)cc1	dev
CCOC(=O)/C=C/C1CCC(F)(F)CC1	CCOC(=O)CCC1CCC(F)(F)CC1	C1CCCCC1	validation
CCOC(=O)C1(c2ccccc2)CCN(C2=CCC(C#N)(c3ccccn3)CC2)CC1	CCOC(=O)C1(c2ccccc2)CCN(C2CCC(C#N)(c3ccccn3)CC2)CC1	c1ccc(C2CCN(C3CCC(c4ccccn4)CC3)CC2)cc1	holdout
CCOC(=O)C1=C(N[C@@H](C)c2ccccc2)CCCC1	CCOC(=O)[C@@H]1CCCC[C@@H]1N[C@@H](C)c1ccccc1	c1ccc(CNC2CCCCC2)cc1	holdout
O=C1NC(=O)C(c2cn3c4c(cccc24)CCC3)=C1c1c[nH]c2ccccc12	O=C1NC(=O)[C@@H](c2cn3c4c(cccc24)CCC3)[C@@H]1c1c[nH]c2ccccc12	O=C1NC(=O)[C@@H](c2cn3c4c(cccc24)CCC3)[C@@H]1c1c[nH]c2ccccc12	dev
CCOC(=O)/C(C)=C/[C@@H](C)Oc1ccc(-c2nc(-c3ccc(OC(C)C)c(C(F)(F)F)c3)no2)cc1	CCOC(=O)C(C)C[C@@H](C)Oc1ccc(-c2nc(-c3ccc(OC(C)C)c(C(F)(F)F)c3)no2)cc1	c1ccc(-c2noc(-c3ccccc3)n2)cc1	validation
COC(=O)C(=Cc1ccc(OC)c(OCCc2ccccc2)c1)C(=O)OC	COC(=O)C(Cc1ccc(OC)c(OCCc2ccccc2)c1)C(=O)OC	c1ccc(CCOc2ccccc2)cc1	holdout
CC(=O)Nc1ccc2c(c1)NC(=O)C2=Cc1ccc(OCCN2CCOCC2)c(C2CCCCC2)c1	CC(=O)Nc1ccc2c(c1)NC(=O)C2Cc1ccc(OCCN2CCOCC2)c(C2CCCCC2)c1	O=C1Nc2ccccc2C1Cc1ccc(OCCN2CCOCC2)c(C2CCCCC2)c1	holdout
C=C(c1ncccc1F)c1nc2cc(Cl)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1	CC(c1ncccc1F)c1nc2cc(Cl)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1	c1ccc(Cc2nc3ccnc(-c4cccnc4)c3n2CC2CCCCC2)nc1	validation
C=C(c1c[nH]cn1)c1cccc2cccnc12	CC(c1c[nH]cn1)c1cccc2cccnc12	c1cnc2c(Cc3c[nH]cn3)cccc2c1	dev
CCOC(=O)C1=C(c2ccsc2)CCN(Cc2ccccc2)C1	CCOC(=O)C1CN(Cc2ccccc2)CCC1c1ccsc1	c1ccc(CN2CCC(c3ccsc3)CC2)cc1	dev
CC(C)(C)C#Cc1cnc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3cccnc3)ccc1O2	CC(C)(C)CCc1cnc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3cccnc3)ccc1O2	C1=N[C@@]2(CO1)c1cc(-c3cccnc3)ccc1Oc1ncccc12	holdout
CCOC(=O)C(=CNC1CC1)C(=O)c1cc([N+](=O)[O-])c(F)c(Cl)c1F	CCOC(=O)c1cn(C2CC2)c2c(Cl)c(F)c([N+](=O)[O-])cc2c1=O	O=c1ccn(C2CC2)c2ccccc12	dev
Nc1ccc(Br)nc1C#Cc1ccccc1Cl	Clc1ccccc1-c1cc2nc(Br)ccc2[nH]1	c1ccc(-c2cc3ncccc3[nH]2)cc1	validation
C=CCc1c(O)ccc2[nH]c(C(=O)OCC)cc12	CCCc1c(O)ccc2[nH]c(C(=O)OCC)cc12	c1ccc2[nH]ccc2c1	holdout
COc1cc(CC(=O)NC2CCC(=C3CCCCC3)CC2)ccc1O	COc1cc(CC(=O)N[C@H]2CC[C@H](C3CCCCC3)CC2)ccc1O	O=C(Cc1ccccc1)N[C@H]1CC[C@H](C2CCCCC2)CC1	validation
CC(C)c1c(C(=O)/C=C/c2ccc(F)c(F)c2)c2cc(O)ccc2n1Cc1ccccc1	CC(C)c1c(C(=O)CCc2ccc(F)c(F)c2)c2cc(O)ccc2n1Cc1ccccc1	O=C(CCc1ccccc1)c1cn(Cc2ccccc2)c2ccccc12	holdout
C=C(C)Cc1c(C(=O)OC)ccc([N+](=O)[O-])c1O	COC(=O)c1ccc([N+](=O)[O-])c2c1CC(C)(C)O2	c1ccc2c(c1)CCO2	holdout
C1=C(c2ccc(Oc3ccccc3)cc2)CCNC1	c1ccc(Oc2ccc(C3CCNCC3)cc2)cc1	c1ccc(Oc2ccc(C3CCNCC3)cc2)cc1	validation
COC(=O)/C=C/c1cc(-c2ccc3c(c2)NC(=O)CO3)n(-c2ccc(F)cc2)n1	COC(=O)CCc1cc(-c2ccc3c(c2)NC(=O)CO3)n(-c2ccc(F)cc2)n1	O=C1COc2ccc(-c3ccnn3-c3ccccc3)cc2N1	dev
CCOC(=O)C=C1CCc2cc(OC)ccc21	CCOC(=O)CC1CCc2cc(OC)ccc21	c1ccc2c(c1)CCC2	dev
C=CCc1c(F)c(F)c(C(=O)N[C@@H](C)C(C)C)c(F)c1F	CCCc1c(F)c(F)c(C(=O)N[C@@H](C)C(C)C)c(F)c1F	c1ccccc1	validation
